Beautiful,Beautiful,Paul Glazby,541.51791,22050,13994,0.52249045051,0.350285512219,ARCCK7B1187B994F9D,-1,,-1,1a1d13b8-5676-40fb-807c-c4c7ed9d9833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0267267bd3ddfcf5fb2a8fa69fb768e7,0.0,0.0,0.0,9,0.072,-8.71,1,0.301,797645,0.0,SOYETRS12AB018A8F2,536.967,149.864,4,0.059,TRAJLJY12903CAF344,8826919,2001,5,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.651263842438,1.0,0.0,0.286402811261,2691,1752.551,57.00841,269.950751338,539.31871,0.28129,155.719306339,2691,726437.47185
I Need You,I Put A Spell On You & Other Favorites (Digitally Remastered),Screaming Jay Hawkins,128.96608,22050,22329,0.537587145123,0.306438629228,ARLCEUJ11F4C842D6A,-1,,-1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13713,ae39284114e91e46b1eb52e9ae66016f,0.0,0.208,0.0,8,0.451,-13.142,1,0.477,572339,-1,SOOPAKJ12AB018AE9F,116.332,172.112,4,0.067,TRAKABJ12903CA14CE,6342242,0,5,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,0.1338,0.261,0.0,0.0567249000503,700,93.66,52.83585,60.8542195714,121.61093,0.09908,35.1652590193,700,42597.9537
Love Oh Love (Live in Chicago),Curtis In Chicago - Recorded Live!,Leroy Huston,291.57832,22050,5104,0.786921231369,0.495306693411,ARNMWP51187FB3E963,41.88415,"Chicago, IL",-87.63241,4dca4bb2-23ba-4103-97e6-5810311db33a,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2041,6912b5e3dd75eb1288355e01d5237c02,0.0,0.0,0.0,0,0.428,-10.073,1,0.373,138404,0.215080318509,SOVONGN12A58A791F9,291.578,113.837,4,0.0,TRBEMAH128F424215B,1436789,0,3,1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.536,0.651045646661,1.0,0.001,0.292018589733,1183,770.187,-17.824,-12.5367185123,-5.534,-45.413,4.65087770439,1183,-14830.938,0.06122,0.0525370498732,0.68417,0.00503,0.045422815851,1183,62.15133,-24.907,-21.6148706678,-9.117,-58.508,5.72520261726,1183,-25570.392,271.5019,143.826431826,291.36132,0.0,82.649466304,1183,170146.66885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On My Mind (feat. Ben Onono) (The Drill-Re-Work Dub),On My Mind - Remixes Part 2 (feat. Ben Onono),Rui Da Silva,437.28934,22050,230367,0.625186797468,0.388800312915,ARE17W51187FB5381B,51.50632,London,-0.12714,3ab20833-bea6-4972-9e83-14599e3666a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,8725127956006eae727deb6786ce421c,0.0,2.351,0.0,4,0.613,-8.649,0,0.213,652779,-1,SOGPTDY12AB01890BE,406.181,127.993,4,0.076,TRAPLMY128F935E4E8,7232361,0,5,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.279,0.590276435856,1.0,0.089,0.256683050103,1863,1099.685,62.54329,218.142063312,436.40087,0.03571,126.042871612,1863,406398.66395
Fuckaz,London Zoo,The Bug Featuring Spaceape,327.99302,22050,130122,0.651952138716,0.449693997768,AR040M31187B98CA41,-1,,-1,eddd6562-ab2a-4a26-a53a-2141854a57df,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,b14a8c286c4bfd33ccfd42cbb1885b22,0.0,0.165,0.0,2,0.5,-7.843,1,0.371,266849,0.586776931844,SOAEEXM12A8C13D6E3,311.124,96.02,5,0.81,TRATYGR128F427D08C,2929292,2008,3,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.633,0.567373538012,1.0,0.0,0.274845020288,1368,776.167,-8.114,-11.0985833333,-2.55,-60.0,6.06608463846,1368,-15182.862,0.10744,0.0545651461988,0.24449,0.0,0.0387336023971,1368,74.64512,-16.163,-19.1084824561,-7.378,-60.0,6.88473110323,1368,-26140.404,191.27782,157.392758209,322.75098,0.0,92.867139202,1368,215313.29323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Expeditions,The Lakeshore,From Dying Skies,222.58893,22050,291462,0.596415120663,0.0115618040763,ARRP4SJ11C8A414CFA,50.63718,"Lille, France",3.06281,19966996-2332-4358-8413-54b47475fd29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,98a4bb46778fcf845c778fdf1f23636c,0.0,0.0,0.0,9,0.366,-3.343,0,0.386,755973,0.471972853992,SOENUOD12AB0188E35,212.753,87.539,4,0.58,TRATIBE12903CB342E,8368358,0,5,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276,0.157171000788,0.358,0.0,0.0555792613217,1269,199.45,62.27635,109.068420221,217.77529,0.40131,62.7994770595,1269,138407.82526
El Terror,Tribute To Arsenio Rodriguez,Orquesta Harlow,281.59955,22050,26993,0.395013463912,0.306804126114,ARKYRYH11F4C84282E,-1,,-1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,212576,d2a2212dac3f2f6917e8a381392dd4d0,0.0,0.156,0.0,9,0.627,-9.076,0,0.587,782426,-1,SOIHCDS12AC4687731,276.468,124.001,4,0.0,TRANCEY12903CF8C34,8653636,0,5,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.547,0.511819371728,1.0,0.0,0.250841240145,1146,586.545,199.36494,138.129630934,278.06197,0.22239,80.407695443,1146,158296.55705
They Have a Name,Mega Breakfast,The Chap,145.50159,22050,123573,0.612657823643,0.457611173992,AROJAG11187B9B71A3,51.50632,London,-0.12714,87c2d990-d33a-496a-a6c4-0acdd240550c,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0a6aa569ff81b4b05ab0c227c92086dd,0.0,1.036,0.0,8,0.685,-12.919,1,0.677,264764,0.547003914303,SOYPFVA12A8C139A7A,145.502,149.978,4,0.584,TRAYJLA128F4267A6A,2836286,2008,1,4,,,,,,,,,,,,,,,0.0,0.327412742382,0.66,0.0,0.153263243759,361,118.196,1.67362,72.0687618837,144.06387,0.06372,41.685947002,361,26016.82304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dancing To A Standstill,King Of Myself,The Black Velvet Band,256.39138,22050,423942,0.353911956536,0.262798504961,ARO2EDF1187B993BD8,-1,,-1,18f0697c-bd4c-4725-b797-2092ee4ce01e,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4d665ba39af7ecc1ef7b948c3422e435,0.0,0.0,0.0,9,0.59,-8.632,1,0.67,570453,-1,SOAMXQV12AB018775F,239.56,122.174,4,0.302,TRAAZOZ12903C9CABF,6322619,0,3,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384,0.506910843373,1.0,0.007,0.243844245672,830,420.736,-14.323,-11.1137783133,-3.719,-55.848,6.14334311573,830,-9224.436,0.18614,0.0557484939759,0.3841,0.00899,0.0438140574627,830,46.27125,-19.029,-17.0138144578,-8.129,-58.396,6.44301068754,830,-14121.466,46.05383,124.81083306,254.09297,0.0,72.1472213475,830,103592.99144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Child Support,1st. Round Darft Pick,DJ Nasty,221.09995,22050,388422,0.582365878547,0.302855419522,ARGBGC71187FB3DD0B,-1,,-1,4eb42e20-021e-40e3-897c-d0ae81d988fd,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,aadafa68899a9540e2aa0e43e1f2cd2e,0.0,0.177,0.0,6,0.054,-7.114,1,0.535,793450,0.0,SONVBPG12A8C13F8A4,215.545,149.984,4,1.0,TRBHRGW128F92FFEFF,8776106,0,4,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.801784856879,1.0,0.071,0.259126113019,1083,868.333,0.234,0.5396611265,1.0,0.029,0.288706032589,1083,584.453,0.134,0.280855955679,1.0,0.016,0.224645286271,1083,304.167,0.42,0.306657433056,1.0,0.009,0.242318780576,1083,332.11,0.439,0.30425023084,1.0,0.019,0.268993625966,1083,329.503,0.303,0.371469990766,1.0,0.016,0.267867847158,1083,402.302,0.204,0.285463527239,1.0,0.023,0.239619372128,1083,309.157,0.162,0.262222530009,1.0,0.023,0.245142334087,1083,283.987,0.131,0.308720221607,1.0,0.02,0.245419011973,1083,334.344,0.113,0.241298245614,1.0,0.015,0.236263923247,1083,261.326,0.148,0.328134810711,1.0,0.037,0.262306063993,1083,355.37,1.0,0.56083933518,1.0,0.015,0.356854401336,1083,607.389,0.92,0.801784856879,1.0,0.071,0.259126113019,1083,868.333,0.234,0.5396611265,1.0,0.029,0.288706032589,1083,584.453,0.134,0.280855955679,1.0,0.016,0.224645286271,1083,304.167,0.42,0.306657433056,1.0,0.009,0.242318780576,1083,332.11,0.439,0.30425023084,1.0,0.019,0.268993625966,1083,329.503,0.303,0.371469990766,1.0,0.016,0.267867847158,1083,402.302,0.204,0.285463527239,1.0,0.023,0.239619372128,1083,309.157,0.162,0.262222530009,1.0,0.023,0.245142334087,1083,283.987,0.131,0.308720221607,1.0,0.02,0.245419011973,1083,334.344,0.113,0.241298245614,1.0,0.015,0.236263923247,1083,261.326,0.148,0.328134810711,1.0,0.037,0.262306063993,1083,355.37,1.0,0.56083933518,1.0,0.015,0.356854401336,1083,607.389,,,,,,,,,,,,,,
